Awareness Overtime,Awareness Total,,Awareness Impact TP1,Awareness Impact TP2,Awareness Impact TP3,Awareness Impact TP4,Awareness Impact TP5,Awareness Impact TP6,Awareness Impact TP7,Discussion Heat Impact TP1,Discussion Heat Impact TP2,Discussion Heat Impact TP3,Discussion Heat Impact TP4,Discussion Heat Impact TP5,Discussion Heat Impact TP6,Discussion Heat Impact TP7,,,,,,,,,,
201.4864574076,151.8493702099,,0.3079454685,0.6885115329,0.2730501956,0.6683506509,0.4006290789,0.8969515703,0.5175430187,0.0020382043,0.0567496036,0.0155020743,0.9399050118,0.919820819,0.0545782323,0.9295707318,0.5999994546,0.0107090318,0.4335452991,0.4569871732,0.5149496709,0.4989574202,0.5549986105,0.9565912759,0.7343213559,0.2922057073
43.9327848513,26.8324718271,,0.5855550102,0.1474774433,0.8139873429,0.5187335269,0.4687493014,0.2409766584,0.7353363295,0.906398648,0.9829115586,0.8712461223,0.1143387386,0.6302423183,0.7966803749,0.7253761373,0.6240837135,0.0614091851,0.5282857911,0.2202129413,0.9147537537,0.1869437956,0.6907129488,0.0506345427,0.9566044329,0.3381894422
60.3047672478,60.9226482278,,0.0620831467,0.9428066809,0.6543683311,0.264929246,0.4590663679,0.485984253,0.7856041763,0.5230732939,0.1108653923,0.4877130568,0.8008631002,0.6056102297,0.8322884208,0.8998256589,0.7901463999,0.2397048192,0.9766535736,0.9964141796,0.9679798341,0.7972381985,0.7127451898,0.1500020706,0.3585315242,0.8217504833
53.3984019726,48.087052989,,0.5147686713,0.2484256454,0.9725522753,0.2616606198,0.8802265381,0.5224756549,0.6595181367,0.1178010974,0.1978660346,0.3131377774,0.9912070359,0.8627205408,0.3763235869,0.0973104256,0.9870429001,0.1698702305,0.3138199519,0.9121669609,0.2268915323,0.2027052362,0.5402344008,0.1708686421,0.9135953609,0.9568948171
212.2642716265,160.6211463688,,0.3951145597,0.7461236614,0.7453844457,0.9232504639,0.9186541665,0.1131268108,0.0374034701,0.6446446118,0.2273973966,0.2897030007,0.3919457337,0.5771065609,0.5224061374,0.2890175634,0.3585867337,0.0334464961,0.0348516175,0.8090045023,0.9482617219,0.8871725987,0.1524694712,0.9227037626,0.5694326044,0.1451300275
53.9957536144,50.856343063,,0.6900435839,0.604987008,0.9398420416,0.459204927,0.7680602998,0.0336908024,0.7939529197,0.1406004519,0.0459016304,0.7369650869,0.7540244547,0.2646060789,0.1194223463,0.8236837168,0.5618761392,0.0094452501,0.7374824022,0.730053288,0.9787437585,0.4597007609,0.1179830925,0.1430950403,0.0522320604,0.7229809517
43.109416757,27.7616582224,,0.0511811376,0.0204642528,0.1222212077,0.3579046572,0.6665322498,0.9161098919,0.8916849364,0.7921456705,0.7090420148,0.1425672552,0.1237305036,0.6211927911,0.9220780853,0.6532143842,0.042771459,0.4216446229,0.6658248695,0.9116130879,0.3155967352,0.9872732263,0.2140383313,0.4300936413,0.5671997474,0.7017538373
44.4438962017,36.2815835868,,0.2664843956,0.1060317802,0.7465845102,0.0988727403,0.0904220874,0.9618057289,0.2993655737,0.5291891161,0.3617183512,0.4032093435,0.0268314578,0.2515404969,0.2146582302,0.6511377443,0.7152422114,0.1984461342,0.2292407562,0.5726496481,0.104483364,0.1263760599,0.0857274004,0.7400502999,0.5318000734,0.8550179104
40.1738116961,22.1629769937,,0.3984364761,0.1804280376,0.6341872635,0.8240879467,0.8042534054,0.9431164044,0.8221122465,0.251895975,0.7260534546,0.3088424204,0.8475987415,0.7667890269,0.3572101441,0.1918616233,0.6813024411,0.5007615651,0.3205886391,0.0451685249,0.0860594773,0.2839350009,0.1439007794,0.3689109923,0.728491471,0.7592729128
59.0150008685,39.9878096685,,0.1630241679,0.7434254543,0.4056016651,0.9488121523,0.7158649154,0.1608495589,0.9798985196,0.0458550228,0.5215698097,0.3130575487,0.9144351266,0.9819806173,0.9533704069,0.4087024364,0.8782532716,0.6233982066,0.508068099,0.0384392201,0.7530738029,0.2880796393,0.1511457448,0.5849407445,0.5136755901,0.643271345
200.8178617342,151.4755074776,,0.373718105,0.6831086699,0.8772574641,0.9424007765,0.7360095485,0.2759196868,0.3211785882,0.9910566156,0.3917746275,0.8826368656,0.0538251503,0.1936353458,0.5890532062,0.7986550582,0.7899514535,0.5254114998,0.4248784527,0.0800380353,0.7296966236,0.2992026281,0.1950329764,0.3308443489,0.9695784053,0.1514644126
53.362676056,33.9925302971,,0.5246742763,0.5076279598,0.6841178166,0.759564738,0.091627854,0.1830386422,0.8083498649,0.4201505508,0.1613725736,0.9692361955,0.6243267857,0.7679346029,0.341219432,0.0918718081,0.6088222283,0.5948935949,0.9309115414,0.4266786027,0.1347962828,0.9417832882,0.9978498745,0.6632528989,0.1357823436,0.3770401075
71.8372785682,50.680756341,,0.8373752635,0.6443963369,0.6402092824,0.6525528682,0.7920145101,0.3444283606,0.1617729985,0.7314524784,0.4983245303,0.3961676693,0.2923236446,0.5199810721,0.5059450033,0.5538199445,0.4853359489,0.5036668644,0.8706967116,0.9877986968,0.9408821684,0.8874440906,0.7620396199,0.8475448051,0.7071280519,0.7700223847
46.1714576386,35.9427638732,,0.3449303581,0.0996994352,0.5987243425,0.3447235425,0.1970966429,0.2515241244,0.2990676108,0.1121675793,0.3049714313,0.2032512288,0.0612559681,0.6146042904,0.2450072823,0.1380860701,0.7516664575,0.2573507566,0.5018170544,0.0548722463,0.5904329803,0.3697086818,0.0005643358,0.2759699562,0.8347044997,0.7759001413
192.5730535748,144.708560987,,0.8382530482,0.0216865258,0.8234156518,0.7959741658,0.8870426992,0.9326372581,0.2564026529,0.7773003362,0.4124416605,0.2427037345,0.3160494675,0.9691802103,0.1002083333,0.1577961791,0.2562506985,0.7962710625,0.9180156111,0.8794150088,0.3813289216,0.3609304945,0.0514114652,0.6270458444,0.9166461312,0.3102547421
162.7959520285,121.0695948835,,0.7483346287,0.9597119587,0.1330004139,0.0404973232,0.2824206391,0.6745461865,0.2285002126,0.5797189854,0.402561029,0.5690343132,0.8944606814,0.3889337821,0.5746537139,0.3936202473,0.195967664,0.7526801831,0.0412102918,0.3926530756,0.3831067285,0.3918604095,0.2254620438,0.9341945646,0.5154560862,0.4248547029
42.4028845097,25.8978903002,,0.288832852,0.8629950149,0.3302938169,0.8273322993,0.7141242439,0.3759844499,0.6140714713,0.0968435567,0.6314838149,0.4159150563,0.4470575012,0.9151931489,0.2302055457,0.8063299695,0.0826558887,0.219757239,0.0066361482,0.6098225249,0.8957561896,0.2443222485,0.7869391984,0.481589082,0.7885738671,0.7706866099
56.8096086717,53.6102368929,,0.433194276,0.1115677678,0.6777901924,0.0441808902,0.8922860751,0.2009942753,0.2034033811,0.5494262334,0.779263799,0.8029952642,0.5975538661,0.1170642584,0.0003287694,0.2718786276,0.7306880471,0.6378565277,0.0153339758,0.5120693249,0.7127768519,0.9974651837,0.2156563803,0.6951779397,0.0689064617,0.7133906249
173.2201014183,129.6783316689,,0.5505289356,0.1224790808,0.4314106508,0.1549560083,0.9733962606,0.4501148554,0.8948151869,0.1578927056,0.4995840555,0.0656284784,0.6652169447,0.3069946393,0.6675491295,0.0069715223,0.4023213691,0.1534735208,0.978203659,0.4489179329,0.7002138095,0.1580612698,0.4502833851,0.4468566269,0.4820416829,0.2065697544
40.92281582,24.1201745767,,0.7744563281,0.3242236012,0.6941360864,0.1315319541,0.6748454119,0.8173736449,0.5767031023,0.7917133032,0.9938640512,0.8504808289,0.9610661256,0.9106950785,0.7047416973,0.6030958836,0.4975427782,0.0563967187,0.525841419,0.3542776521,0.4533912354,0.855317325,0.0618492901,0.4397551024,0.7368621144,0.7784411024
175.7347830567,131.142988596,,0.4291413201,0.5423649887,0.1012440583,0.610165159,0.1361105429,0.451049803,0.0618923756,0.0172726933,0.5839630291,0.3699894538,0.9195820354,0.4718880011,0.9294687979,0.8369791637,0.4251272529,0.1505143718,0.2083793398,0.318955232,0.0430623527,0.3306696579,0.5567009201,0.5926093718,0.476279102,0.2372984728
55.8501849408,52.2684472489,,0.0867386277,0.0893212465,0.0988684636,0.253053998,0.4758030626,0.4861781877,0.2110149583,0.8997068002,0.6076983553,0.9586397224,0.577644677,0.0223511167,0.6705859324,0.6754440989,0.5416285741,0.163744644,0.9595462076,0.3126425709,0.1126947197,0.2030304126,0.2581357248,0.591186532,0.8248046951,0.9512544754
76.9686321813,77.6020597823,,0.0804649178,0.1012818188,0.8276007711,0.5455066775,0.2437971535,0.9667629804,0.6316319906,0.1641759209,0.2113974252,0.2240301883,0.1624192863,0.7977255286,0.3963345709,0.1426296584,0.2950206255,0.5525582497,0.1491681488,0.098348298,0.8386095186,0.2399544686,0.4659275686,0.0247317398,0.0196809999,0.8077314752
169.2756917688,126.6004130304,,0.5475170125,0.9152244791,0.8728513934,0.5091855373,0.2176574341,0.3256694419,0.589819606,0.5720424029,0.86370222,0.3356937587,0.7999086343,0.5295563719,0.0031404426,0.9675463194,0.9597086712,0.3065618517,0.7983282152,0.6322419527,0.5146936255,0.6151952712,0.8429644127,0.7754058402,0.2622852907,0.2081694618
50.4269682847,46.4024775041,,0.3260549525,0.5290013371,0.3936902445,0.0618969862,0.2425847796,0.8401626623,0.0209368743,0.6174219688,0.6648447562,0.2446440426,0.605890724,0.794035346,0.2143362513,0.1799347361,0.5996286487,0.6086115104,0.7814029904,0.4918795147,0.7734030247,0.8831188223,0.2282166946,0.5786825964,0.1765298385,0.7034203018
212.5794196698,160.8334483465,,0.2804689303,0.4374621612,0.3918848292,0.0043955081,0.0640989516,0.7310619929,0.7762946027,0.899577419,0.7756128851,0.8766154613,0.6709603926,0.1479136939,0.7880273167,0.0723961722,0.1461539403,0.455924539,0.0891959109,0.1257789957,0.7047767247,0.1504441379,0.3252547234,0.922673935,0.5109749913,0.1252965045
197.6706422587,148.8329965234,,0.8791485296,0.3875842911,0.1328549758,0.8646705199,0.3526767684,0.8234800592,0.4924437753,0.7766231958,0.5402243216,0.5919660787,0.7013935965,0.0320541664,0.4833191509,0.1967638474,0.727527773,0.5976585703,0.4773850406,0.9673148987,0.3851794339,0.1757792471,0.9655344384,0.7043524106,0.9713745034,0.3197437475
55.3801420126,55.1519776897,,0.0989731696,0.845577554,0.9802628525,0.0801850435,0.3695645957,0.9371149021,0.7198024341,0.1560098128,0.1273285439,0.4552116939,0.3275534342,0.6730910064,0.9841255535,0.3126837258,0.6365403581,0.3944268395,0.0745048347,0.7059002786,0.5774922051,0.3774212397,0.8956698432,0.3106392356,0.3203716828,0.8371054493
46.523727922,27.1034151179,,0.9807425554,0.2189329598,0.1559568786,0.2485346121,0.9729839245,0.4240640935,0.1973395204,0.5272568663,0.7633545101,0.107159999,0.3415561261,0.4636666194,0.2297759869,0.4563733198,0.573169392,0.4552181821,0.773680341,0.2584251859,0.6144694186,0.9798892953,0.2879109925,0.0423267596,0.1310651253,0.1849486278
44.9922260377,33.9438977749,,0.4097657727,0.126384073,0.1869884002,0.4269954526,0.9139486456,0.5221296045,0.410034814,0.5924032365,0.8824236635,0.2826137104,0.3759162506,0.5517135565,0.8516411224,0.5475278071,0.0489026333,0.1571904448,0.4823323374,0.2339201322,0.7269811126,0.7796593728,0.4230463283,0.0488043022,0.8311630137,0.4989193533
42.1091805931,23.5058848038,,0.9458278354,0.2587497549,0.0514200497,0.7114305354,0.6209131525,0.4415821919,0.8158333499,0.099643411,0.7670463136,0.2666111997,0.7848896288,0.6192507495,0.6649951031,0.2023415797,0.0894614984,0.4038063252,0.5540727866,0.9344134703,0.3288592899,0.2605692618,0.2449481321,0.1915558589,0.924444265,0.7370968652
39.9542152022,23.9950664031,,0.7767524065,0.6236269575,0.2846440682,0.5750223198,0.922469487,0.3533538928,0.3788132315,0.7356184883,0.5038206619,0.8321734504,0.7402326417,0.0811625579,0.4153333446,0.6706143796,0.6226440854,0.2267802096,0.9770086214,0.18495132,0.0200669357,0.0393629069,0.735979686,0.5043985766,0.5262457819,0.7533148168
64.1692637176,64.6503245999,,0.1197795075,0.2169023447,0.5579298309,0.697300851,0.4073126822,0.696627595,0.2952856311,0.1818309025,0.3283530019,0.4525261723,0.8030969319,0.1844296066,0.2283648615,0.0649107153,0.1880067987,0.0873048235,0.1426732037,0.5357488506,0.3199086351,0.8718424288,0.3124830982,0.1684306303,0.599694291,0.8549187234
49.9168993234,42.5184587161,,0.6449768412,0.4140515339,0.4909191314,0.2639360598,0.3706929254,0.4737922811,0.0495456506,0.6906511536,0.6836177264,0.8307658342,0.4837780568,0.7382799342,0.4628973811,0.2997411396,0.8551028878,0.982026302,0.2698039274,0.6294417823,0.3920013989,0.7000970302,0.6895663778,0.1696574786,0.5294014208,0.7004281478
47.6962593246,39.3029446668,,0.7449036387,0.6241948006,0.7097878748,0.9677629885,0.5465732735,0.4507327424,0.1859927653,0.7863858739,0.5659762323,0.0399381088,0.5510368895,0.4557292762,0.9158344631,0.4087342985,0.4869970221,0.709236711,0.8071847173,0.7764064486,0.2727243999,0.4712772332,0.9144086455,0.0572648247,0.9193411061,0.6425723163
41.8687868346,28.7577802809,,0.7247456486,0.9998775707,0.4127930266,0.1915086079,0.0747115933,0.4304225153,0.4343396965,0.9468754638,0.9830730194,0.8164977823,0.1027124758,0.1369794708,0.5785031023,0.1577685178,0.735774383,0.9007524102,0.389772186,0.0311178538,0.3648666379,0.7083831805,0.5173020301,0.4705076714,0.7516277406,0.8721681994
68.5209428804,68.8895423621,,0.2371400976,0.2455451303,0.9549236995,0.1026891196,0.401885795,0.0177888766,0.0746283681,0.3710903215,0.5978282452,0.8001187654,0.6593452555,0.1751431201,0.3935307443,0.1220314588,0.4067633309,0.6749474589,0.1723243722,0.3125136452,0.2081909899,0.063535976,0.9796493229,0.3521834443,0.2929140071,0.9683094297
58.3554263466,58.3961986314,,0.5359092765,0.817679736,0.2133748281,0.6411463719,0.0664806087,0.5438184021,0.6787718142,0.1881944425,0.8827449957,0.7628229504,0.7925292435,0.1147641422,0.7114901669,0.6449768981,0.0781898672,0.0164103009,0.6147505759,0.3613335895,0.788633508,0.334200702,0.9681357981,0.0166586547,0.3851270685,0.7103351732
42.5989935889,28.5568319732,,0.3729216797,0.0595690582,0.7455624418,0.6296921863,0.5656551248,0.066872111,0.6153406131,0.7135449617,0.3587503758,0.1203965752,0.0497118642,0.2436021296,0.3965314335,0.3471471267,0.112983298,0.2376928169,0.0434010736,0.5774025841,0.8978568299,0.6728296326,0.0342941141,0.4904173985,0.0072618932,0.2570474538
211.4969764697,160.522255465,,0.612299253,0.0636747426,0.0013991866,0.4883294092,0.7543095378,0.6191788452,0.9543128397,0.6070964191,0.7427890322,0.2690631138,0.1871604294,0.4481497128,0.7802192602,0.102829913,0.4494513432,0.1286205395,0.5625156819,0.0298264147,0.3048761851,0.970394913,0.7286811308,0.793100541,0.2449504642,0.048645769
118.3541199812,86.4552521068,,0.8861895678,0.3045699247,0.1015488005,0.2825182548,0.4750700973,0.1164754919,0.6585059698,0.0396787769,0.0783878298,0.5403810336,0.9728138103,0.8133517271,0.9127946364,0.6525186182,0.8075437614,0.6486324859,0.1400496329,0.1830688767,0.7514770633,0.6442788772,0.3288851755,0.0770045194,0.0545256229,0.036847747
212.376706217,160.79719308,,0.8663217668,0.3354141787,0.9433783949,0.08595694,0.3685106526,0.5987631113,0.1984098274,0.2226175008,0.173410423,0.8173356263,0.0707381396,0.6969945288,0.8110797652,0.2691442859,0.1974228764,0.2676195902,0.9420957084,0.1318789134,0.033143035,0.3109912185,0.6305826901,0.7930081288,0.4582982602,0.0986645969
60.71427101,59.7571104546,,0.9755648521,0.0909349807,0.6463272231,0.8883451114,0.0628299668,0.720147421,0.9771390732,0.906164784,0.9192206574,0.1045932737,0.7689052186,0.2592347251,0.6522444533,0.1460484784,0.8670602322,0.3107304498,0.2401212364,0.3880366504,0.6772125603,0.074181477,0.5008629492,0.3008966016,0.0577666889,0.7393001263
48.9475648702,45.4394775455,,0.613707289,0.5898840709,0.5984107229,0.5285990255,0.1922032393,0.6557324962,0.2022240807,0.7022105622,0.3154733292,0.5958871252,0.5620124447,0.677735598,0.112653503,0.4246656149,0.0755777847,0.9126130195,0.4652389348,0.511887015,0.97998367,0.4084156349,0.1430395505,0.5920511462,0.001476856,0.4396418773
42.9696216801,25.7624186641,,0.2216764292,0.079937876,0.6155784614,0.383987096,0.9430267966,0.8435364596,0.0909589138,0.3367420339,0.2747510646,0.0315029583,0.8510630001,0.5288804205,0.3010129741,0.0298834431,0.3290523869,0.4365612423,0.2337300046,0.1316297238,0.4144850502,0.8691858255,0.2721674784,0.0424730101,0.7942521916,0.2538136092
73.3474525097,51.331405072,,0.7584167333,0.9180103702,0.9756450289,0.7956545381,0.0772744555,0.2293979966,0.5460253494,0.1875204308,0.5312662869,0.388833609,0.2714251402,0.06553098,0.9850348466,0.7310506139,0.965502506,0.4640350492,0.4180385843,0.1433343349,0.670632363,0.1096214495,0.6504845988,0.3641108938,0.5845118073,0.5122571946
41.1164640555,29.3779223235,,0.4146452595,0.7289473938,0.3385122364,0.4610061476,0.6321844843,0.9328421346,0.6881112193,0.7124439229,0.2278468033,0.1989713926,0.4110889875,0.3718002643,0.0608383909,0.0965998225,0.2257758311,0.7100227099,0.5874559452,0.1346491695,0.8394886974,0.9343708601,0.6819959924,0.1724601792,0.8163959063,0.7358134468
207.698359098,157.1378267151,,0.6377035994,0.6355709486,0.8144016693,0.2734153712,0.7454960885,0.5018744576,0.8822424989,0.6240652032,0.0054238203,0.0323065375,0.9308401225,0.6253083007,0.4643070537,0.2602555637,0.19705639,0.4697143025,0.392713666,0.3251727935,0.5033476051,0.3711221862,0.0154203179,0.8384029693,0.3834170059,0.116269821
200.8812186692,151.4975048674,,0.7917245717,0.6030424389,0.6918162277,0.3397291759,0.3054536393,0.1746721273,0.1445471414,0.9157326742,0.6692411389,0.9461009235,0.3480682369,0.947389323,0.9736196221,0.6667950189,0.2657102001,0.451954799,0.7187039956,0.5664569586,0.7433577716,0.9902320452,0.3547166803,0.5422576195,0.6703557683,0.1688444529
43.5788408275,29.1289884121,,0.0273325647,0.1905135618,0.5869494614,0.1560368509,0.3747979525,0.8161408154,0.0661701971,0.094823891,0.7560043142,0.9370054992,0.995929836,0.5717196511,0.6021747184,0.215330967,0.9661878981,0.1049458549,0.6795464397,0.1946094489,0.3264079166,0.9529308714,0.9264106817,0.6980063771,0.1201203169,0.4120749315
65.8858558186,44.2188971041,,0.1850965885,0.2530333018,0.0262612907,0.1721716909,0.5879630056,0.4473057914,0.6410581492,0.2285401029,0.5761885823,0.6914904842,0.9195836936,0.3118344497,0.5311267705,0.4680853463,0.3627033974,0.7896647639,0.7802194604,0.7784660383,0.5829906574,0.5185737838,0.3029387783,0.1656701286,0.2122875417,0.1805804601
48.4235655502,26.1051219328,,0.8069541633,0.386680338,0.7239391538,0.2254145369,0.9706971419,0.5355066806,0.6343319982,0.6577304211,0.5557240954,0.1771567509,0.7212179194,0.5580026408,0.7807527854,0.8426224285,0.3504069962,0.4064695226,0.8189756746,0.0562997128,0.7377640679,0.9914054416,0.5312292848,0.9197987927,0.9900453532,0.9261664326
48.8291247306,40.5488732172,,0.5798254236,0.1598890717,0.0659629844,0.5738675191,0.8813270358,0.463363711,0.3779671977,0.4842146999,0.951277378,0.8678974861,0.615587039,0.2839283216,0.0698682729,0.9555100441,0.5127721101,0.330358564,0.3547596416,0.6040365509,0.7045300027,0.3373079541,0.7657389199,0.0920461973,0.5222546219,0.612740073
220.9830016382,167.7050025245,,0.7856358102,0.4239383374,0.5624930089,0.5099670909,0.0228838491,0.8444851216,0.1304996383,0.1870736379,0.2633478646,0.6458784145,0.2077782796,0.7937477166,0.5625114302,0.535377903,0.4219138372,0.7603542768,0.8138466495,0.0279465411,0.6073473171,0.9510004208,0.8551638813,0.555798154,0.9373494083,0.0605057118
174.3051350943,130.1437102674,,0.5819661574,0.2455714747,0.280299162,0.7846049572,0.725309667,0.6038837218,0.3874761483,0.9733748494,0.9213979066,0.6733059602,0.7549256634,0.1897900829,0.4511139423,0.5733416077,0.5185586857,0.8384784725,0.5599217151,0.7247782766,0.5394993405,0.3041587709,0.5820436817,0.4708226041,0.9157943212,0.34490877
84.663216794,59.3951437955,,0.18754909,0.2547164286,0.5169505796,0.3223255791,0.9469633062,0.9910717887,0.7793685197,0.7188038237,0.0652353653,0.7769515317,0.9235902903,0.7915717691,0.5753775007,0.6287611083,0.95838368,0.1437891647,0.5018169931,0.502306231,0.3220340273,0.4549249497,0.5044770544,0.4559103918,0.7778178685,0.605796883
49.5163792033,43.6363913959,,0.2968302475,0.4502748019,0.2284841408,0.9580691464,0.6946443677,0.9438030172,0.4436694488,0.6036683512,0.4968674113,0.1384009407,0.304526237,0.9864918389,0.526074508,0.4583023722,0.0614440775,0.4169469938,0.0631268601,0.6032594416,0.2735956113,0.6492738453,0.5991683461,0.307475504,0.5531402572,0.87226714
